logFC	AveExpr	t	P.Value	adj.P.Val	B
LINC00092	-1.11241416988024	5.94324888772613	-4.43463381653666	0.000243576293588409	0.0241212226024145	0.623719947086512
SIM2	1.37037334434725	7.04846980146671	4.43368583057199	0.000244121134210093	0.0241212226024145	0.621660406727208
CRTAP	-0.70457099546342	8.29464323482654	-4.43140576682291	0.000245436590231502	0.0241212226024145	0.616706757460379
UBE2Q2L	-0.880155335055043	5.67229257563422	-4.42940721448406	0.00024659549231686	0.0241212226024145	0.612364587929798
GARS	0.452811455166871	10.8248601156254	4.42637884057315	0.000248362052055026	0.0241212226024145	0.605784740048628
RHOQ	-0.490221608732737	7.73250434452129	-4.42606317978696	0.000248546919110501	0.0241212226024145	0.605098877689583
TPD52L2	-0.426231018184366	9.20299444504276	-4.42493016423456	0.000249211611070864	0.0241212226024145	0.602637056515919
TIMP3	-1.0616480156036	8.47767789351006	-4.40940076382052	0.000258504237891263	0.0249181134229611	0.568890956637175
RPL13 /// SNORD68	0.462636227118233	10.4505439737969	4.40265962335606	0.00026264573890138	0.0251654657225065	0.554240044449414
ACTG2	-0.91971898231267	8.76288858760764	-4.40174908454209	0.000263210228220093	0.0251654657225065	0.552261023176043
KLHL31	0.579877042804018	5.1822677499917	4.39473892275038	0.000267597211036703	0.025481321471997	0.53702396932261
STX12	-0.435156667727619	10.0861413810635	-4.388766087456	0.000271392959875881	0.0257385581301642	0.524040608841911
ROR2	-1.47998139951982	6.91512839169061	-4.3842456461875	0.000274301635729737	0.0259099376400137	0.514213770368589
ELMSAN1	-0.632946941512571	7.48271267448999	-4.3811146181482	0.000276334634738332	0.025965634677498	0.50740703653419
VAPA	-0.380133817634424	6.96410678715803	-4.37894870616215	0.000277749828116623	0.025965634677498	0.502698288709255
CYSRT1	0.785818261430443	5.96067600487676	4.3766476818577	0.000279261280471868	0.025965634677498	0.497695680395873
NUSAP1	0.778384969462185	5.16430081521067	4.37517589940553	0.000280232366300832	0.025965634677498	0.494495843580236
PLP2	-0.948505939515122	9.18968367766185	-4.37490543075961	0.000280411190819919	0.025965634677498	0.493907805806368
APOF	1.69189349575046	5.81519710493099	4.37145378044824	0.000282703393776719	0.0260140489317818	0.486403271608342
SNHG1 /// SNORD22 /// SNORD25 /// SNORD26 /// SNORD27 /// SNORD28 /// SNORD29 /// SNORD30 /// SNORD31	0.690799549413131	10.3537856975198	4.37079036732466	0.000283146110822115	0.0260140489317818	0.484960855715104
PPP1R14B	0.78943580258078	7.43215193881061	4.3638134462118	0.000287844418999521	0.0262535006988901	0.469790788037407
LSAMP	-1.70133284672358	6.61167535470761	-4.36235316809933	0.00028883764707365	0.0262535006988901	0.466615537304368
PIP5K1B	-0.990813364480716	4.71207375967122	-4.3619667509965	0.000289101049362778	0.0262535006988901	0.465775298328403
KCNK3	-1.56210601900111	6.19446601977299	-4.35927539308241	0.000290942324388072	0.0262838471192833	0.459923024961509
POPDC2	-1.21463022915534	6.18382180866587	-4.35679169003217	0.000292651981039704	0.0262838471192833	0.45452215274136
PPAP2B	-1.06603882122997	7.41054060428319	-4.35659507261768	0.000292787752774329	0.0262838471192833	0.454094597836837
SLC27A3	-0.937967404069007	6.25911305739575	-4.35300002507435	0.00029528145022464	0.0264069190467055	0.446276835120844
CSRP2	-1.57219892289885	9.46261253551872	-4.34840215597319	0.000298501858154852	0.0265069049737585	0.436277956338022
MAGI2	-0.798926374164239	6.33777980410906	-4.34818691247011	0.000298653478658419	0.0265069049737585	0.435809860821269
PDPN	-0.800254559231903	5.47767762391961	-4.34531385358743	0.000300684721043065	0.0265868595448605	0.429561658280766
SLC18A2	-1.79541861733523	6.96642704987321	-4.34040226658202	0.000304189371496709	0.026796007556564	0.418879779839784
KPNA3	-0.485979808509948	7.63584379694851	-4.33810482519394	0.000305842753644268	0.0268411252451984	0.413883071356068
TGFB2	-0.805138018425114	7.28307514414732	-4.3358185268344	0.000307497072451704	0.0268859893831379	0.408910499651555
CYB5R3	-0.778137591507732	8.49405155974965	-4.33036322706841	0.00031148079364061	0.0270702078529534	0.397045139538804
WBP4	-0.628123827660526	7.33762384802377	-4.3297852530406	0.00031190588129891	0.0270702078529534	0.395788005915192
CDK5R1	0.555407261434925	4.30797441518123	4.32709176250011	0.000313894578941451	0.0271002064690377	0.389929399595246
CGREF1	1.3884932942469	5.71972888957952	4.32619977159391	0.000314555967944188	0.0271002064690377	0.387989203988941
RIMKLB	-0.47629438091906	7.86476375605257	-4.32451734369705	0.000315807255497573	0.0271087103989157	0.384329668485225
TRIM27	0.683880081315966	8.02562599086321	4.32233688396364	0.000317436384283198	0.0271494682121484	0.379586766836653
CREB5 /// LOC401317	-0.856211349308793	4.57919444026871	-4.31926665435417	0.000319744612659785	0.0272478017744861	0.372908317407955
TUBA4A	-1.02732396101557	8.64354691740511	-4.30920357117232	0.000327428864247167	0.0278019021194706	0.351017759299406
GPRC5B	-0.502365086102082	6.18267442659992	-4.30453178775076	0.000331058988381144	0.0279799149500249	0.340854549786213
ROPN1	0.639311475260866	4.01352345311171	4.30137102736828	0.000333537872306227	0.0279799149500249	0.333978309406715
HGH1	0.972591525984945	6.08456372362355	4.29868585094656	0.000335658393832858	0.0279799149500249	0.328136593033562
RSAD1	0.564094597609184	9.07875510158242	4.29842527713848	0.000335864891112804	0.0279799149500249	0.327569698279929
TAF1D	0.877144155346394	9.50857007540816	4.2970228925863	0.000336978431097488	0.0279799149500249	0.324518706457123
ASNS	0.580073472221851	6.18290115267293	4.29671288234945	0.000337225088912284	0.0279799149500249	0.323844252576359
FASTKD1	0.699390538110249	8.93182191624504	4.29592507978777	0.000337852714532614	0.0279799149500249	0.322130314712512
GAS5 /// SNORD44 /// SNORD47 /// SNORD74 /// SNORD76 /// SNORD77 /// SNORD79 /// SNORD80 /// SNORD81	0.895439761691516	10.8080829557613	4.29369287950407	0.000339637431760881	0.0280290259474243	0.31727391058007
TARP /// TRGC2 /// TRGV9	1.64218655282888	11.8340006446698	4.28793160160859	0.000344287583548041	0.0283134404372375	0.304739304173427
ADAM2	1.70241992529179	4.48272663920545	4.28518742936147	0.000346524909480356	0.0283254667829622	0.298768762776125
IGFN1	0.818758742721986	4.8788394093193	4.28479939290987	0.000346842450403618	0.0283254667829622	0.297924498131067
DACT1	-1.10883938905033	8.5861449565082	-4.28153411004719	0.000349526106779691	0.0284458617005479	0.290820037086566
C14orf39	1.37898306989902	6.73877691622956	4.27938176627121	0.000351306442014673	0.0284921638489142	0.286136994252414
FAM46B	-1.59405762577838	5.47611832308876	-4.27553358444003	0.000354512201353447	0.0286533573052683	0.277764041203803
MS4A8	3.08572045238394	6.8906796473342	4.26255491194617	0.000365542039349559	0.0294436601558275	0.249523671671364
RPL35A	0.408384293490884	9.9019821625529	4.2598495520743	0.000367884150441712	0.0295157210021068	0.243636866641962
FILIP1L	-0.766189050843333	6.00707018034879	-4.25664136822612	0.000370681074435812	0.0295157210021068	0.236655847553553
METTL12 /// SNORA57	0.574379076993978	3.90278320294221	4.2565711556043	0.000370742524185559	0.0295157210021068	0.236503063708815
MAFG	-0.503506015999609	6.69028227351442	-4.25575638715919	0.000371456352747603	0.0295157210021068	0.234730111011068
TAGLN2	-0.938379241687488	7.62814249745051	-4.25112739443663	0.000375538093229469	0.0296949347239511	0.224657231513126
MAPRE3	-0.541693125270355	5.7280515402635	-4.24982290621093	0.000376696458820565	0.0296949347239511	0.221818582524986
NCS1	-0.721784172724439	5.47749881031687	-4.24837013634712	0.000377990711175331	0.0296949347239511	0.218657249123867
NOL8	0.587431924378181	8.68172186255176	4.24583700684023	0.000380258109291764	0.0296949347239511	0.213144939651624
HMCES	-0.564284617111476	8.28231596358435	-4.24447304328028	0.000381484629833923	0.0296949347239511	0.21017681913367
CDADC1	-0.540187750156023	5.84519078201637	-4.24419543526053	0.000381734749146615	0.0296949347239511	0.209572714980951
RP3-507I15.1	0.424806041336461	11.6055854838798	4.24195144866488	0.00038376257846281	0.0296949347239511	0.20468954728269
EDRF1	0.824020633965528	6.12299191489469	4.24189681754985	0.000383812081466035	0.0296949347239511	0.204570663436352
RNF180	-0.603364351990095	4.83669371498291	-4.23910610065572	0.000386349369299691	0.0297932366096024	0.198497706036909
LOC101060264	1.63075631790848	7.03918445692105	4.23545900802771	0.000389690614655825	0.0299526903813889	0.190561099773942
SYTL4	-0.521964546896111	6.83869945602442	-4.23155659027338	0.000393297841541459	0.0301314828438277	0.182068793404681
RGS10	0.716837992668705	9.22341835048582	4.22898823807417	0.000395690149306098	0.0302163386742839	0.176479595642204
SRD5A2	-1.29305899205344	8.92747993537178	-4.22708045312528	0.000397476598264757	0.0302545294213175	0.17232789317262
WWC3	-0.615508275449892	8.73139584744763	-4.22280484147333	0.000401509676829794	0.0303058822309272	0.16302329887986
F2RL2	0.747705604464482	3.9088290762879	4.2215335760253	0.000402716716977769	0.0303058822309272	0.160256756147532
PPP1R12B	-0.645551142875656	5.92965897044747	-4.22084695260255	0.000403370162606423	0.0303058822309272	0.158762516051435
ESYT1	-0.415007678084015	10.9404234146732	-4.2206436319562	0.000403563862468649	0.0303058822309272	0.15832004635565
ITM2C	-1.0846609940038	9.65275076713402	-4.21829815383316	0.000405805104109965	0.0303058822309272	0.153215769807135
CLN5	-0.616466572091233	7.98216671836985	-4.21821754546826	0.000405882351307061	0.0303058822309272	0.153040347985975
SGCE	-1.19047170483095	8.77723579835431	-4.21317054192801	0.000410748349020062	0.0305184318133727	0.142056907464196
TLN1	-0.591685935209023	6.94256040120707	-4.2125773374759	0.000411324102246562	0.0305184318133727	0.140765954364681
C12orf75	-1.66398163181589	7.23542331080902	-4.19103536279204	0.000432789008484482	0.0319192860507867	0.0938852890066748
ATP1A2	-1.49783711274623	7.4889828693696	-4.19090829926914	0.000432918888188816	0.0319192860507867	0.0936087674147954
EHD2	-0.823771285079038	8.15464587932258	-4.18526749781301	0.000438724191243524	0.0321545148448268	0.0813330125662342
TSPAN18	-1.28608220852495	6.34258036719156	-4.18449811242967	0.000439522029540094	0.0321545148448268	0.0796586470176637
GABRB3	0.988443060324525	5.38495931778042	4.18274651094851	0.000441343828001671	0.0321545148448268	0.0758467501327207
BRD4	-0.318615982441297	7.32336604370621	-4.1819149032796	0.000442211406956884	0.0321545148448268	0.0740369785486257
ACSL4	-0.637147349027141	5.37991388612224	-4.18121314524192	0.000442944847352206	0.0321545148448268	0.0725097911985992
LPP	-0.486892364765969	8.0204216298664	-4.17815941745493	0.000446150643579699	0.03228757888306	0.0658641898087993
NLN	0.413679645963846	5.81731227296392	4.17392195987097	0.000450637615893963	0.0324626256162379	0.0566425702394318
THEM4	0.455701097802142	7.06663808857441	4.173271961507	0.000451329871450246	0.0324626256162379	0.0552280391727225
LOC285074 /// LOC730268	0.767869027571782	9.18064930624467	4.16836506370675	0.00045659022408751	0.0327408599711532	0.0445496646348396
TIMM8A	0.466489451590382	5.96710444177892	4.16686494803	0.00045821060720786	0.0327513142424684	0.0412851376560237
LRFN1	0.684434364064321	5.71444087757314	4.16565569980553	0.000459520990646878	0.0327513142424684	0.0386535989454266
RP11-307L14.1 /// RP11-307L14.2	-0.598067747596624	3.52934397219256	-4.16190705876276	0.000463607021427554	0.0329427104047616	0.0304959352437715
EFHD1	-1.52931065681973	7.60923274215151	-4.15742445207187	0.000468540822972008	0.0330770729242042	0.0207411371835446
ARMC4	-0.667757311112742	4.72908108996311	-4.1569204396103	0.000469098841108289	0.0330770729242042	0.0196443405386226
ZNF25	-0.504881037273859	7.35105370685293	-4.15636286342214	0.000469716936933853	0.0330770729242042	0.0184309840102621
FAM63A	0.474384517977059	7.64923067297866	4.15221447471717	0.000474341243325027	0.0333030031134466	0.00940362400526862
SMPDL3B	1.00482800289453	4.6813431755661	4.15048258965362	0.000476285263933535	0.0333301485764152	0.00563488043594962
PBX1	-0.599398574040539	8.88546482085984	-4.14870573726666	0.000478288041649172	0.0333301485764152	0.00176830509573023
LARGE	-1.02801756196925	7.67119446812291	-4.14809429360292	0.000478979175970592	0.0333301485764152	0.000437759082151601
MRPS18A	-0.870615292206184	8.30082310198105	-4.14508365356222	0.000482396792418522	0.0334689455978868	-0.00611357345623187
HSPB8	-1.41846736117285	7.32300207124205	-4.1430557515176	0.000484712559601625	0.0335295880868354	-0.0105263707355112
EIF1B	-0.54473176602921	6.48541703293302	-4.14147949710285	0.000486520242800538	0.0335295880868354	-0.0139563419952387
ANGPTL2	-0.904036517239248	6.24027299457852	-4.14019590472742	0.00048799727362245	0.0335295880868354	-0.0167494580033738
LINC00960	-1.08870219676398	3.58504158816557	-4.13934995460586	0.000488973159599683	0.0335295880868354	-0.0185902505053468
CTD-2619J13.13	-0.601876479758316	4.52090507163195	-4.13616266539523	0.000492667567372918	0.0336847127459623	-0.0255257557447033
LOC101928625 /// MED21	-0.641202637233607	7.49228641785556	-4.12901456499531	0.000501054772817996	0.0340023508485252	-0.0410796047659368
GSTM4	-1.18860126534692	6.448894386977	-4.12858136157161	0.000501567634391548	0.0340023508485252	-0.0420222142953559
DUS1L	0.859138518628382	8.92821582161739	4.1285115524002	0.000501650329270334	0.0340023508485252	-0.0421741122502137
ITGB1BP2	-1.09710401522887	4.84343650321809	-4.12693930744048	0.00050351640119762	0.0340054771043668	-0.0455951510345853
MYL9	-1.18399295018011	8.96804083477404	-4.12603900826376	0.000504588074380273	0.0340054771043668	-0.0475540954559248
TMEM144	0.657289502226629	5.22481283153968	4.12428980892508	0.000506676760696322	0.0340486783187928	-0.0513601219350992
DIP2C	-0.403961611259817	8.50626774889546	-4.1208732077219	0.000510781419264911	0.0342267207439051	-0.0587940996515792
POLR3GL	-0.519433397257676	7.6870428915904	-4.11435254904318	0.00051870772227201	0.0346134175727671	-0.0729816434754804
LOC100505912	0.686663098855619	5.06271310336296	4.11370984649109	0.000519495595373589	0.0346134175727671	-0.0743799980728248
CRTC3	-0.419120213375345	7.53877428790083	-4.11063468678153	0.000523281939900096	0.0346738676721722	-0.0810706800751309
TMEM35	-2.2082111949049	6.218554855514	-4.11057854674277	0.00052335131903151	0.0346738676721722	-0.0811928238978963
RAB3GAP1	-0.461096642742531	6.56140622389187	-4.1084369473738	0.00052600483093017	0.0347187536999734	-0.0858522692927863
RNF145	-0.609946406874348	6.89374022146724	-4.10765174830287	0.000526981082946025	0.0347187536999734	-0.0875606001934059
NRBP1	-0.539131112194059	7.89617485639748	-4.10426093748305	0.000531217772092506	0.0347873197009468	-0.0949377781629552
FOXF1	-1.12074989881319	9.68433997002457	-4.1032472810694	0.000532490892572789	0.0347873197009468	-0.0971430977705454
TM7SF3	-0.643160718034648	7.86177718855754	-4.10263997166399	0.000533255113956477	0.0347873197009468	-0.0984643585671821
DNAH5	2.13080651059203	8.50193405825323	4.10134061707175	0.00053489386834184	0.0347873197009468	-0.101291213902346
AKTIP	-0.490882376307915	7.83091563208144	-4.10092660412483	0.000535417080431239	0.0347873197009468	-0.102191928964621
SLC16A9	-1.00733643222453	7.0439866061369	-4.09885510058015	0.000538042648756554	0.034861606332656	-0.106698597966737
HIF1AN	-0.451633177702175	7.69977682168919	-4.09342665434809	0.00054498422113095	0.0350316396824566	-0.118508181985188
GNAL	-0.726393225083332	4.76702606195286	-4.09263813660367	0.000545999944743656	0.0350316396824566	-0.120223565456138
ITGB6 /// LOC100505984	-0.724482596105422	4.37160535433566	-4.09237517278409	0.000546339100052479	0.0350316396824566	-0.120795628827043
RBFOX3	-1.66618479729002	6.14592701906612	-4.09215389840267	0.000546624649807039	0.0350316396824566	-0.12127699828663
KCNMB3	0.699892889932416	7.29502569392357	4.09047769481153	0.000548792601568659	0.0350750054046056	-0.124923456401118
STAC	-2.02016734499483	6.66676783519593	-4.08666047032172	0.000553761789382462	0.0352966864126708	-0.133227383151414
ANKRD65	-0.628465702411358	6.1639693362704	-4.0840578047752	0.000557175630254466	0.0354062602558379	-0.138889043308653
RBMS1	-0.720640338093985	8.24014209807305	-4.08305877419528	0.000558491605226015	0.0354062602558379	-0.141062236132415
FLNA	-1.33033403855159	9.42144251760434	-4.07961458824692	0.000563052309166409	0.035413002301357	-0.148554249934184
KPNA6	-0.438429307370636	7.90790381006953	-4.07874189066008	0.000564213807271037	0.035413002301357	-0.15045256523913
FZD7	-1.06193571606412	8.2395422073898	-4.07677145221364	0.000566845127669356	0.035413002301357	-0.154738667026444
ACTN1	-0.602137890288185	8.24363560302617	-4.07613031502193	0.000567703940823693	0.035413002301357	-0.156133255177059
RTN4	-0.468163254862115	10.1854311958895	-4.07593214164076	0.000567969659904666	0.035413002301357	-0.156564316271055
PAK3	-1.35511650996533	6.41971754227527	-4.07481971275448	0.000569463557548452	0.035413002301357	-0.158984026839835
